question_id,question,answer,question_type,source_filenames,source_sections,source_chunk_ids,is_impossible,dataset_split,question_tr,answer_tr
QA0044,"What specific actions does the organization's removable media safeguard system take to ensure data security, and how does it achieve this?","The organization's removable media safeguard system tracks data owners on approved devices responsible for the media, disables removable storage media on computing systems that do not require such devices, and only allows authorized users to read and write to authorized removable media devices. This system utilizes encryption for data security, ensuring only authorized users can write to authorized removable media devices.",complex,SANS_System_Protection_Management_Policy_April2025.pdf|SANS_System_Protection_Management_Policy_April2025.pdf,Safeguards|Safeguards,1|2,False,train,Kuruluşun çıkarılabilir medya koruma sistemi veri güvenliğini sağlamak için hangi spesifik eylemleri gerçekleştiriyor ve bunu nasıl başarıyor?,"Kuruluşun çıkarılabilir medya koruma sistemi, medyadan sorumlu onaylı cihazlardaki veri sahiplerini izliyor, bu tür cihazlara ihtiyaç duymayan bilgi işlem sistemlerindeki çıkarılabilir depolama medyasını devre dışı bırakıyor ve yalnızca yetkili kullanıcıların yetkili çıkarılabilir medya cihazlarını okumasına ve yazmasına izin veriyor.Bu sistem, veri güvenliği için şifrelemeyi kullanarak yalnızca yetkili kullanıcıların yetkili çıkarılabilir medya cihazlarına yazabilmesini sağlar."
QA0045,What are the potential consequences for non-compliance with this policy?,"Non-compliance with this policy may result in disciplinary action, ranging from mandatory refresher training and written warnings to temporary suspension of remote access privileges and, in severe cases, termination of employment or contractual obligations. Individuals could also face legal consequences under applicable laws.",simple,SANS_Risk_Communication_Management_Policy_April2025.pdf,Safeguards,2,False,train,Bu politikaya uyulmamasının olası sonuçları nelerdir?,"Bu politikaya uyulmaması, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar değişen disiplin cezalarıyla sonuçlanabilir.Bireyler ayrıca geçerli kanunlar kapsamında hukuki sonuçlarla da karşılaşabilirler."
QA0046,"Based on the provided policy snippets, what security measures should be implemented to ensure only authorized accounts exist in the organization's identity management system?","To ensure only authorized accounts exist in the organization's identity management system, the organization must implement a process for regular identity reviews of its Identity Providers (IDPs) as defined in policy snippet B. This process should also ensure that the configuration benchmarks for each IDP require strong passwords, account lockouts if a defined threshold of failed login attempts is exceeded, and passwords to be stored encrypted and hashed using salts as outlined in policy snippet B.",complex,SANS_Identity_Management_Policy_April2025.pdf|SANS_Identity_Management_Policy_April2025.pdf,Safeguards|Safeguards,1|2,False,train,"Sağlanan politika parçacıklarına dayanarak, kuruluşun kimlik yönetimi sisteminde yalnızca yetkili hesapların mevcut olmasını sağlamak için hangi güvenlik önlemleri uygulanmalıdır?","Kuruluşun kimlik yönetimi sisteminde yalnızca yetkili hesapların mevcut olduğundan emin olmak için kuruluş, politika pasajı B'de tanımlandığı gibi Kimlik Sağlayıcılarının (ÜİYOK'ler) düzenli kimlik incelemelerine yönelik bir süreç uygulamalıdır. Bu süreç aynı zamanda her IDP için yapılandırma kıyaslamalarının güçlü şifreler gerektirmesini, tanımlanmış bir başarısız oturum açma girişimi eşiği aşılırsa hesap kilitlenmesini ve şifrelerin politika pasajı B'de özetlendiği gibi tuzlar kullanılarak şifrelenmiş ve hashlenmiş olarak saklanmasını sağlamalıdır."
QA0047,"What are the requirements for securing offices, rooms and facilities?","The policy states that physical security measures should be designed and implemented for offices, rooms, and facilities.",simple,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_7.3,0,False,train,"Ofislerin, odaların ve tesislerin güvenliğini sağlamak için gereksinimler nelerdir?","Politika, ofisler, odalar ve tesisler için fiziksel güvenlik önlemlerinin tasarlanıp uygulanması gerektiğini belirtiyor."
QA0048,What specific cybersecurity safeguards are outlined in this policy?,This policy snippet does not specify the exact cybersecurity safeguards that must be implemented.,negative,SANS_Risk_Communication_Management_Policy_April2025.pdf,Safeguards,0,True,train,Bu politikada hangi spesifik siber güvenlik önlemleri özetleniyor?,"Bu politika pasajı, uygulanması gereken siber güvenlik önlemlerini tam olarak belirtmemektedir."
QA0049,"According to the policy, what is required for maintaining Access Control Lists (ACLs) on code repositories?","To maintain Access Control Lists (ACLs) on code repositories, the organization must follow approved documentation, roles, and the principle of least privilege.",complex,SANS_Access_Management_Policy_April2025.pdf|SANS_Access_Management_Policy_April2025.pdf,Safeguards|Safeguards,0|1,False,train,"Politikaya göre, kod depolarında Erişim Kontrol Listelerinin (ACL'ler) tutulması için neler gereklidir?","Kod depolarında Erişim Kontrol Listelerini (ACL'ler) sürdürmek için kuruluşun onaylanmış belgelere, rollere ve en az ayrıcalık ilkesine uyması gerekir."
QA0050,"According to the policy, what are the specific actions that an individual can expect if they violate the cybersecurity program charter policy?","Non-compliance with the policy may result in disciplinary action ranging from mandatory refresher training and written warnings to temporary suspension of remote access privileges, and in severe cases, termination of employment or contractual obligations. Individuals could also be subject to legal consequences under applicable laws if violations involve illegal activities.",complex,SANS_Program_Management_Policy_April2025.pdf|SANS_Program_Management_Policy_April2025.pdf,Safeguards|Safeguards,1|2,False,train,"Politikaya göre, bir bireyin siber güvenlik programı sözleşme politikasını ihlal etmesi durumunda bekleyebileceği spesifik eylemler nelerdir?","Politikaya uyulmaması, zorunlu tazeleme eğitimi ve yazılı uyarılardan, uzaktan erişim ayrıcalıklarının geçici olarak askıya alınmasına ve ciddi durumlarda iş akdinin veya sözleşmeden doğan yükümlülüklerin feshine kadar uzanan disiplin cezalarıyla sonuçlanabilir.İhlallerin yasa dışı faaliyetleri içermesi durumunda bireyler geçerli yasalar kapsamında hukuki sonuçlara da maruz kalabilir."
QA0051,"Why are high-quality training, validation, and testing data sets important for AI systems?","High-quality data is crucial for the performance of many AI systems, especially when techniques like model training are involved. This ensures that the AI system functions as intended and safely, preventing the possibility of discrimination prohibited by Union law.",simple,SANS_Artificial_Intelligence_Standard_April2025.pdf,full,20,False,train,"Yapay zeka sistemleri için yüksek kaliteli eğitim, doğrulama ve test veri kümeleri neden önemlidir?","Yüksek kaliteli veriler, özellikle model eğitimi gibi teknikler söz konusu olduğunda birçok yapay zeka sisteminin performansı için çok önemlidir.Bu, Birlik yasalarının yasakladığı ayrımcılık olasılığını önleyerek AI sisteminin amaçlandığı gibi ve güvenli bir şekilde çalışmasını sağlar."
QA0052,Which systems must the organization maintain an inventory of privileged accounts on?,"The organization must maintain an inventory of privileged accounts on endpoint computing systems, server computing systems, network devices, enterprise business applications.",simple,SANS_Privileged_Account_Management_Policy_April2025.pdf,Safeguards,0,False,train,Kuruluşun ayrıcalıklı hesapların envanterini hangi sistemlerde tutması gerekir?,"Kuruluş, uç nokta bilgi işlem sistemleri, sunucu bilgi işlem sistemleri, ağ cihazları, kurumsal iş uygulamaları üzerindeki ayrıcalıklı hesapların bir envanterini tutmalıdır."
QA0053,"What actions are prohibited for employees when using company resources to access the internet, and what is the expectation regarding the content of their communications?","Employees must be aware that when using company resources to access the internet, they represent the company.  They are expected to clearly indicate that any opinions expressed are their own and not necessarily those of the company.  Additionally, employees are prohibited from sending unsolicited email messages, including junk mail or other advertising material.",complex,SANS_Acceptable_Use_Standard_April2025.pdf|SANS_Acceptable_Use_Standard_April2025.pdf,Safeguards|Safeguards,6|7,False,train,Çalışanların internete erişmek için şirket kaynaklarını kullanırken hangi eylemler yapması yasaktır ve iletişimlerinin içeriğine ilişkin beklenti nedir?,Çalışanlar internete erişmek için şirket kaynaklarını kullanırken şirketi temsil ettiklerini bilmelidir.İfade edilen görüşlerin kendilerine ait olduğunu ve mutlaka şirkete ait olmadığını açıkça belirtmeleri beklenmektedir.Ayrıca çalışanların istenmeyen e-posta mesajları veya diğer reklam materyalleri de dahil olmak üzere istenmeyen e-posta mesajları göndermeleri yasaktır.
QA0054,Which central software platform is mentioned for documenting and tracking cybersecurity assessment results?,"A Governance, Risk, and Compliance (GRC) tool is mentioned as a central software platform for documenting and tracking cybersecurity assessment results.",simple,SANS_Safeguard_Validation_Management_Policy_April2025.pdf,Safeguards,2,False,train,Siber güvenlik değerlendirme sonuçlarının belgelenmesi ve takibi için hangi merkezi yazılım platformundan bahsediliyor?,"Siber güvenlik değerlendirme sonuçlarının belgelenmesi ve izlenmesi için merkezi bir yazılım platformu olarak Yönetişim, Risk ve Uyumluluk (GRC) aracından bahsediliyor."
QA0055,"According to the policy, how does the organization ensure that the Endpoint Detection and Response (EDR) system is used effectively for cybersecurity incident response?",The organization ensures the EDR system's effectiveness for cybersecurity incident response by generating a database of the signatures (hashes) for all files on each computing system. This allows for detailed analysis of potential threats and efficient response to incidents.,complex,SANS_System_Protection_Management_Policy_April2025.pdf|SANS_System_Protection_Management_Policy_April2025.pdf,Safeguards|Safeguards,0|1,False,train,"Politikaya göre kuruluş, siber güvenlik olaylarına müdahale için Uç Nokta Tespit ve Müdahale (EDR) sisteminin etkin bir şekilde kullanılmasını nasıl sağlıyor?","Kuruluş, her bilgi işlem sistemindeki tüm dosyalar için imzalardan (karmalardan) oluşan bir veritabanı oluşturarak EDR sisteminin siber güvenlik olaylarına müdahale etme etkinliğini sağlar.Bu, potansiyel tehditlerin ayrıntılı analizine ve olaylara etkili yanıt verilmesine olanak tanır."
