chunk_id,filename,section_label,chunk_index,text
73,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.22,0,"8.22 Ağların ayrılması Bilgi hizmetleri, kullanıcılar ve bilgi sistemleri grupları kuruluşun ağlarında ayrılmalıdır.
8.22 Segregation of networks Groups of information services, users and information systems should be segregated in the organization’s networks."
74,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.23,0,"8.23 Web filtreleme Harici web sitelerine erişim, kötü amaçlı içeriğe maruz kalmayı azaltacak şekilde yönetilmelidir.
8.23 Web filtering Access to external websites should be managed to reduce exposure to malicious content."
75,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.24,0,"8.24 Kriptografinin kullanımı Kriptografik anahtar yönetimi dahil, kriptografinin etkin kullanımına yönelik kurallar tanımlanmalı ve uygulanmalıdır.
8.24 Use of cryptography Rules for the effective use of cryptography, including cryptographic key management, should be defined and implemented."
76,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.25,0,"8.25 Güvenli geliştirme yaşam döngüsü Yazılım ve sistemlerin güvenli geliştirilmesine yönelik kurallar oluşturulmalı ve uygulanmalıdır.
8.25 Secure development life cycle Rules for the secure development of software and systems should be established and applied."
77,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.26,0,"8.26 Uygulama güvenliği gereksinimleri Bilgi güvenliği gereksinimleri, uygulamaları geliştirirken veya alırken tanımlanmalı, belirtilmeli ve onaylanmalıdır.
8.26 Application security requirements Information security requirements should be identified, specified and approved when developing or acquiring applications."
78,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.27,0,"8.27 Güvenli sistem mimarisi ve mühendislik ilkeleri Güvenli sistem mühendisliğine yönelik ilkeler oluşturulmalı, belgelenmeli, sürdürülmeli ve her türlü bilgi sistemi geliştirme faaliyetine uygulanmalıdır.
8.27 Secure system architecture and engineering principles Principles for engineering secure systems should be established, documented, maintained and applied to any information system development activities."
79,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.28,0,"8.28 Güvenli kodlama Güvenli kodlama ilkeleri yazılım geliştirmeye uygulanmalıdır.
8.28 Secure coding Secure coding principles should be applied to software development."
80,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.29,0,"8.29 Geliştirme ve kabulde güvenlik testi Güvenlik testi süreçleri, geliştirme yaşam döngüsünde tanımlanmalı ve uygulanmalıdır.
8.29 Security testing in development and acceptance Security testing processes should be defined and implemented in the development life cycle."
81,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.3,0,"8.3 Bilgi erişiminin kısıtlanması Bilgiye ve diğer ilgili varlıklara erişim, erişim kontrolüne ilişkin belirlenmiş konuya özel politikaya uygun olarak kısıtlanmalıdır.
8.3 Information access restriction Access to information and other associated assets should be restricted in accordance with the established topic-specific policy on access control."
82,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.30,0,"8.30 Dışarıdan sağlanan geliştirme Kuruluş, dışarıdan sağlanan sistem geliştirmeyle ilgili faaliyetleri yönlendirmeli, izlemeli ve gözden geçirmelidir.
8.30 Outsourced development The organization should direct, monitor and review the activities related to outsourced system development."
83,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.31,0,"8.31 Geliştirme, test ve üretim ortamlarının ayrılması Geliştirme, test ve üretim ortamları ayrılmalı ve güvenliği sağlanmalıdır.
8.31 Separation of development, test and production environments Development, testing and production environments should be separated and secured."
84,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.32,0,"8.32 Değişiklik yönetimi Bilgi işleme tesislerindeki ve bilgi sistemlerindeki değişiklikler, değişiklik yönetimi prosedürlerine tabi olmalıdır.
8.32 Change management Changes to information processing facilities and information systems should be subject to change management procedures."
85,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.33,0,"8.33 Test bilgileri Test bilgileri uygun şekilde seçilmeli, korunmalı ve yönetilmelidir.
8.33 Test information Test information should be appropriately selected, protected and managed."
86,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.34,0,"8.34 Denetim testleri sırasında bilgi sistemlerinin korunması Operasyonel sistemlerin değerlendirilmesini içeren denetim testleri ve diğer güvence faaliyetleri, test uzmanı ile uygun yönetim arasında planlanmalı ve üzerinde anlaşmaya varılmalıdır.
8.34 Protection of information systems during audit testing Audit tests and other assurance activities involving assessment of operational systems should be planned and agreed between the tester and appropriate management."
87,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.4,0,"8.4 Kaynak koduna erişim Kaynak koduna, geliştirme araçlarına ve yazılım kitaplıklarına okuma ve yazma erişimi uygun şekilde yönetilmelidir.
8.4 Access to source code Read and write access to source code, development tools and software libraries should be appropriately managed."
88,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.5,0,"8.5 Güvenli kimlik doğrulama Güvenli kimlik doğrulama teknolojileri ve prosedürleri, bilgiye erişim kısıtlamalarına ve erişim kontrolüne ilişkin konuya özel politikaya dayalı olarak uygulanmalıdır.
8.5 Secure authentication Secure authentication technologies and procedures should be implemented based on information access restrictions and the topic-specific policy on access control."
89,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.6,0,"8.6 Kapasite yönetimi Kaynakların kullanımı izlenmeli ve mevcut ve beklenen kapasite gereksinimleri doğrultusunda ayarlanmalıdır.
8.6 Capacity management The use of resources should be monitored and adjusted in line with current and expected capacity requirements."
90,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.7,0,"8.7 Kötü amaçlı yazılımlara karşı koruma Kötü amaçlı yazılımlara karşı koruma, uygun kullanıcı farkındalığıyla uygulanmalı ve desteklenmelidir.
8.7 Protection against malware Protection against malware should be implemented and supported by appropriate user awareness."
91,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.8,0,"8.8 Teknik açıkların yönetimi Kullanılan bilgi sistemlerinin teknik açıkları hakkında bilgi alınmalı, kuruluşun bu tür açıklara maruz kalma durumu değerlendirilmeli ve uygun önlemler alınmalıdır.
8.8 Management of technical vulnerabilities Information about technical vulnerabilities of information systems in use should be obtained, the organization’s exposure to such vulnerabilities should be evaluated and appropriate measures should be taken."
92,ISO-27001-Controls-List-Free-Download-pdf-.pdf,ISO_8.9,0,"8.9 Konfigürasyon yönetimi Donanımın, yazılımın, hizmetlerin ve ağların güvenlik konfigürasyonları dahil konfigürasyonları oluşturulmalı, belgelenmeli, uygulanmalı, izlenmeli ve gözden geçirilmelidir.
8.9 Configuration management Configurations, including security configurations, of hardware, software, services and networks should be established, documented, implemented, monitored and reviewed."
93,SANS_Acceptable_Encryption_Standard_April2025.pdf,full,0,"Kabul Edilebilir Şifreleme Standardı (Son Güncelleme Nisan 2025) Amaç Bu politikanın amacı, şifrelemenin kullanımını, kamuoyunun önemli ölçüde incelediği ve etkili bir şekilde çalıştığı kanıtlanmış algoritmalarla sınırlayan rehberlik sağlamaktır. Ek olarak bu politika, Federal düzenlemelere uyulmasını ve şifreleme teknolojilerinin Amerika Birleşik Devletleri dışında yayılması ve kullanılması için yasal yetki verilmesini sağlamak üzere yönlendirme sağlar. Kapsam Bu politika tüm <Şirket Adı> çalışanları ve bağlı kuruluşları için geçerlidir. Koruma Algoritması Gereksinimleri Kullanılan şifreler, IETF/IRTF Şifre Kataloğu'na göre ""AES uyumlu"" veya ""kısmen AES uyumlu"" olarak tanımlanan seti veya Amerika Birleşik Devletleri Ulusal Standartlar ve Teknoloji Enstitüsü (NIST) yayını FIPS 140-2'de kullanım için tanımlanan seti veya uygulama tarihine göre herhangi bir geçersiz belgeyi karşılamalı veya aşmalıdır. Simetrik şifreleme için Gelişmiş Şifreleme Standardının (AES) kullanılması şiddetle tavsiye edilir. Kullanılan algoritmalar, uygulama tarihine göre NIST yayını FIPS 140-2'de veya bunun yerine geçen herhangi bir belgede kullanım için tanımlanan standartları karşılamalıdır. RSA ve Eliptik Eğrinin Kullanımı.
Acceptable Encryption Standard (Last Updated April 2025) Purpose The purpose of this policy is to provide guidance that limits the use of encryption to those algorithms that have received substantial public review and have been proven to work effectively. Additionally, this policy provides direction to ensure that Federal regulations are followed, and legal authority is granted for the dissemination and use of encryption technologies outside of the United States. Scope This policy applies to all <Company Name> employees and affiliates. Safeguards Algorithm Requirements Ciphers in use must meet or exceed the set defined as ""AES-compatible"" or ""partially AES-compatible"" according to the IETF/IRTF Cipher Catalog, or the set defined for use in the United States National Institute of Standards and Technology (NIST) publication FIPS 140-2, or any superseding documents according to the date of implementation. The use of the Advanced Encryption Standard (AES) is strongly recommended for symmetric encryption. Algorithms in use must meet the standards defined for use in NIST publication FIPS 140-2 or any superseding document, according to date of implementation. The use of the RSA and Elliptic Curve"
94,SANS_Acceptable_Encryption_Standard_April2025.pdf,full,1,"Simetrik şifreleme için Standart (AES) şiddetle tavsiye edilir. Kullanılan algoritmalar, uygulama tarihine göre NIST yayını FIPS 140-2'de veya bunun yerine geçen herhangi bir belgede kullanım için tanımlanan standartları karşılamalıdır. Asimetrik şifreleme için RSA ve Eliptik Eğri Şifreleme (ECC) algoritmalarının kullanılması şiddetle tavsiye edilir. İmza Algoritmaları Algoritması Anahtar Uzunluğu (min) Ek Yorum ECDSA P-256 Patent ihlalini önlemek için RFC6090'ı değerlendirin. RSA 2048 Güvenli bir dolgu şeması kullanmalıdır. PKCS#7 dolgu şeması önerilir. Mesaj karması gerekli. LDWM SHA256 LDWM Karma Tabanlı İmza Taslağı Karma İşlevi Gereksinimlerine bakın Genel olarak <Şirket Adı>, Karma İşlevlerine ilişkin NIST Politikasına uyar. Anahtar Anlaşması ve Kimlik Doğrulaması Anahtar değişimleri aşağıdaki şifreleme protokollerinden birini kullanmalıdır: Diffie-Hellman, IKE veya Eliptik eğri Diffie-Hellman (ECDH). Oturum anahtarlarının değişimi veya türetilmesinden önce uç noktaların kimlik doğrulaması yapılmalıdır. Güven oluşturmak için kullanılan genel anahtarların kullanımdan önce doğrulanması gerekir. Kimlik doğrulama örnekleri arasında kriptografik olarak imzalanmış mesaj yoluyla iletim veya genel anahtar karmasının manuel olarak doğrulanması yer alır. Kimlik doğrulama için kullanılan tüm sunucuların (örneğin, RADIUS veya TACACS) sahip olması gerekir.
Standard (AES) is strongly recommended for symmetric encryption. Algorithms in use must meet the standards defined for use in NIST publication FIPS 140-2 or any superseding document, according to date of implementation. The use of the RSA and Elliptic Curve Cryptography (ECC) algorithms is strongly recommended for asymmetric encryption. Signature Algorithms Algorithm Key Length (min) Additional Comment ECDSA P-256 Consider RFC6090 to avoid patent infringement. RSA 2048 Must use a secure padding scheme. PKCS#7 padding scheme is recommended. Message hashing required. LDWM SHA256 Refer to LDWM Hash-based Signatures Draft Hash Function Requirements In general, <Company Name> adheres to the NIST Policy on Hash Functions. Key Agreement and Authentication Key exchanges must use one of the following cryptographic protocols: Diffie-Hellman, IKE, or Elliptic curve Diffie-Hellman (ECDH). End points must be authenticated prior to the exchange or derivation of session keys. Public keys used to establish trust must be authenticated prior to use. Examples of authentication include transmission via cryptographically signed message or manual verification of the public key hash. All servers used for authentication (for example, RADIUS or TACACS) must have"
