qa_id,input_text,target_text,source_standard,source_doc,control_id,question_type,difficulty
QA_A53_002,"Soru: Bir kuruluşta bilgi güvenliği sorumluluklarının belgelendiği dokümanlarda hangi ana bilgiler yer almalıdır?","Her sorumluluk için görev tanımı, yetkiler, raporlama ilişkisi, gerekli yetkinlikler, ilgili kontrol maddeleri ve performans ölçütleri bulunmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_5.3,süreç,orta
QA_A53_003,"Soru: Bir kurumda olay müdahale sürecinde sorumlulukların belirsiz olması hangi risklere yol açar?","Belirsiz sorumluluklar, olayların geç tespit edilmesine, yanlış kişilere bildirim yapılmasına, müdahale gecikmesine ve iş sürekliliği kayıplarına sebep olur.",ISO27001,ISO_27001_AnnexA,ISO_5.3,risk,orta
QA_A53_004,"Soru: Sorumluluk devri (delegation) bilgi güvenliği açısından neden kontrol edilmelidir?","Yanlış veya kontrolsüz sorumluluk devri, yetkisiz kişilerin kritik kararlara dahil olmasına ve kontrol boşluklarına yol açabilir. Devirler kayıt altına alınmalı ve yönetimce onaylanmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_5.3,prosedür,orta
QA_A53_005,"Soru: Sorumluluk matrisinin (RACI) ISMS içerisindeki rolü nedir?","RACI matrisi her görev için kimin sorumlu (Responsible), hesap verebilir (Accountable), danışılacak (Consulted) ve bilgilendirilecek (Informed) olduğunu netleştirerek kontrol etkinliğini artırır.",ISO27001,ISO_27001_AnnexA,ISO_5.3,tanım,kolay
QA_A53_006,"Soru: Yönetim bilgi güvenliği sorumluluklarını çalışanlara hangi yöntemlerle iletmelidir?","Politikalar, prosedürler, eğitim programları, görev tanımları ve düzenli duyurular yoluyla sorumluluklar personele aktarılmalı ve anlaşılma düzeyi ölçülmelidir.",ISO27001,ISO_27001_AnnexA,ISO_5.3,prosedür,kolay
QA_A53_007,"Soru: ISO 27001'e göre üçüncü taraflara devredilen sorumluluklar nasıl yönetilmelidir?","Üçüncü tarafların bilgi güvenliği sorumlulukları sözleşmelere, SLA'lere ve güvenlik gereksinimlerine bağlanmalı; performans ve uyum düzenli olarak izlenmelidir.",ISO27001,ISO_27001_AnnexA,ISO_5.3,süreç,zor
QA_A53_008,"Soru: Sorumluluk çatışması nedir? ISO 27001 açısından örnek veriniz.","Sorumluluk çatışması, bir kişinin birbiriyle uyumsuz iki sorumluluğu aynı anda taşımasıdır. Örneğin hem sistem yapılandırmalarını yapıp hem de bu yapılandırmaları denetlemek çatışmadır.",ISO27001,ISO_27001_AnnexA,ISO_5.3,tanım,orta
QA_A53_009,"Soru: Sorumlulukların net olmadığı bir ortamda hangi denetim bulguları ortaya çıkabilir?","Denetçiler süreç sahipliğinin belirsizliği, kontrol sahipsizliği, eksik kayıtlar, müdahale gecikmeleri ve uygunsuz rol dağılımı gibi nonconformity bulguları raporlayabilir.",ISO27001,ISO_27001_AnnexA,ISO_5.3,denetim,orta
QA_A53_010,"Soru: Bir personelin bilgi güvenliği sorumluluklarını yerine getiremediği tespit edildiğinde organizasyon ne yapmalıdır?","Performans değerlendirmesi, ek eğitim, sorumluluk yeniden dağıtımı, süreç iyileştirme veya disiplin süreci başlatılabilir. ISO 27001 yönetimin bu durumu izlemesini ve kayıt altına almasını ister.",ISO27001,ISO_27001_AnnexA,ISO_5.3,prosedür,orta
QA_A54_001,"Soru: ISO 27001 A.5.4'e göre risk değerlendirme sürecinin temel amacı nedir?","Risk değerlendirme süreci, bilgi varlıklarını etkileyebilecek tehdit ve zafiyetleri belirleyerek bu risklerin düzeyini hesaplamak ve uygun risk işleme seçeneklerinin seçilmesini sağlamaktır.",ISO27001,ISO_27001_AnnexA,ISO_5.4,tanım,kolay
QA_A54_002,"Soru: Bir risk değerlendirmesi hangi ana adımlardan oluşmalıdır?","Varlıkların belirlenmesi, tehdit ve zafiyet analizi, mevcut kontrollerin incelenmesi, risk hesabı, risklerin önceliklendirilmesi ve risk işleme seçeneklerinin seçilmesi aşamalarından oluşmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_5.4,süreç,orta
QA_A54_003,"Soru: Risk değerlendirmesinde varlık tanımlama yanlış yapılırsa sonuçlar nasıl etkilenir?","Yanlış veya eksik varlık listesi, kritik risklerin gözden kaçmasına ve yanlış kontrollere yatırım yapılmasına yol açar. Bu durum ISMS bütünlüğünü bozar.",ISO27001,ISO_27001_AnnexA,ISO_5.4,risk,orta
QA_A54_004,"Soru: Tehdit ve zafiyet arasındaki temel fark nedir?","Tehdit, bir olaya neden olabilecek potansiyel kaynakken; zafiyet, tehdidin gerçekleşmesini kolaylaştıran bir güvenlik açığıdır.",ISO27001,ISO_27001_AnnexA,ISO_5.4,tanım,kolay
QA_A54_005,"Soru: Etki ve olasılık değerleri nasıl belirlenir?","Etki, bir olayın meydana gelmesi durumunda oluşacak zarar düzeyini; olasılık ise olayın gerçekleşme ihtimalini temsil eder. Kurumun risk kriterleri doğrultusunda sayısal ölçeklerle tanımlanır.",ISO27001,ISO_27001_AnnexA,ISO_5.4,prosedür,orta
QA_A54_006,"Soru: Yönetim risk değerlendirmesini neden düzenli aralıklarla gözden almalıdır?","Tehdit ortamı, iş süreçleri, teknolojik yapı ve yasal gereklilikler sürekli değiştiği için risk değerlendirmesi güncel kalmalıdır. Aksi halde kontroller etkisizleşir.",ISO27001,ISO_27001_AnnexA,ISO_5.4,prosedür,orta
QA_A54_007,"Soru: Risk seviyesinin hesaplanmasında kullanılan yöntemlere örnek veriniz.","Nitel analiz, nicel analiz, yarı-nicel yöntemler, 5x5 risk matrisi, FAIR modeli gibi yöntemler kullanılabilir.",ISO27001,ISO_27001_AnnexA,ISO_5.4,tanım,kolay
QA_A54_008,"Soru: Bir risk değerlendirmesinde kontrol etkinliği nasıl dikkate alınır?","Mevcut kontrollerin olasılık veya etki üzerindeki azaltıcı etkisi analiz edilerek risk skoru buna göre güncellenir.",ISO27001,ISO_27001_AnnexA,ISO_5.4,prosedür,orta
QA_A54_009,"Soru: Bir kuruluş tehdit listesini güncellemezse hangi risklerle karşılaşır?","Yeni tehditlerin göz ardı edilmesi, eski tehdide göre tasarlanmış kontrollerin yetersiz kalmasına ve saldırı yüzeyinin genişlemesine neden olur.",ISO27001,ISO_27001_AnnexA,ISO_5.4,risk,orta
QA_A54_010,"Soru: Risk değerlendirmesinde paydaşların katılımı neden önemlidir?","Farklı birimlerin bilgi ve deneyimi daha doğru risk tanımları yapılmasını sağlar; ayrıca kontrollerin uygulanabilirliği ve sahiplenilmesi artar.",ISO27001,ISO_27001_AnnexA,ISO_5.4,süreç,kolay
QA_A54_011,"Soru: Bilgi varlıklarına sahip atanmaması durumunda risk analizi nasıl etkilenir?","Sahipsiz varlıklar için güvenlik gereksinimleri belirlenemez, riskler takip edilemez ve kontrol uygulamaları eksik kalır.",ISO27001,ISO_27001_AnnexA,ISO_5.4,risk,orta
QA_A54_012,"Soru: Etki kategorileri nasıl sınıflandırılabilir?","Finansal etki, operasyonel etki, yasal uyum etkisi, gizlilik ihlali, itibar kaybı ve sağlık-güvenlik etkileri gibi kategoriler kullanılabilir.",ISO27001,ISO_27001_AnnexA,ISO_5.4,tanım,kolay
QA_A54_013,"Soru: Olasılık değerleri subjektif olduğunda risk değerlendirmesi nasıl daha objektif hale getirilebilir?","Tarihsel olay verisi, tehdit istihbaratı raporları, endüstri istatistikleri ve ölçülebilir kriterler kullanılarak subjektiflik azaltılır.",ISO27001,ISO_27001_AnnexA,ISO_5.4,prosedür,zor
QA_A54_014,"Soru: Risk değerlendirmesinin hatalı yapılması ISMS üzerinde nasıl bir etki oluşturur?","Yanlış risk skorları, bütçenin yanlış kontrollere ayrılmasına, yüksek risklerin adreslenmemesine ve denetimlerde major uygunsuzluklara yol açar.",ISO27001,ISO_27001_AnnexA,ISO_5.4,risk,zor
QA_A54_015,"Soru: Risk değerlendirmesi hangi durumlarda yeniden yapılmalıdır?","Büyük bir güvenlik olayı yaşandığında, iş süreçlerinde önemli değişiklik olduğunda, yeni teknoloji devreye alındığında veya yönetim talep ettiğinde yeniden yapılmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_5.4,prosedür,kolay
QA_A54_016,"Soru: Risk kriterleri nasıl belirlenir?","Kurumun risk iştahı, yasal gereksinimler, finansal etkiler, operasyonel etkiler ve kabul edilebilir risk seviyeleri dikkate alınarak risk kriterleri oluşturulur.",ISO27001,ISO_27001_AnnexA,ISO_5.4,prosedür,orta
QA_A54_017,"Soru: Risk değerlendirmesi ile risk işleme planı arasındaki ilişki nedir?","Risk değerlendirmesi risklerin seviyesini belirler; risk işleme planı ise bu risklere nasıl müdahale edileceğini tanımlar. Değerlendirme olmadan işleme planı yapılamaz.",ISO27001,ISO_27001_AnnexA,ISO_5.4,tanım,kolay
QA_A54_018,"Soru: Bir varlık için birden fazla tehdit tanımlanabilir mi?","Evet. Bir varlık siber saldırılara, yanlış yapılandırmaya, insan hatasına veya fiziksel hasara aynı anda maruz kalabilir. Her tehdit için ayrı risk değerlendirmesi yapılmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_5.4,tanım,kolay
QA_A54_019,"Soru: Risk değerlendirmesinde dokümantasyonun önemi nedir?","Tüm varsayımlar, hesaplamalar, kriterler ve sonuçlar belgelenmezse süreç tekrarlanamaz hale gelir ve denetlenebilirlik kaybolur.",ISO27001,ISO_27001_AnnexA,ISO_5.4,prosedür,orta
QA_A54_020,"Soru: Düşük olasılık–yüksek etki riskleri neden göz ardı edilmemelidir?","Bu tür riskler nadiren gerçekleşse de gerçekleşmeleri halinde çok ciddi kayıplara yol açabilir. Bu nedenle risk işleme planlarında özel olarak değerlendirilmelidir.",ISO27001,ISO_27001_AnnexA,ISO_5.4,risk,orta
QA_A55_001,"Soru: ISO 27001 A.5.5'e göre risk işleme sürecinin amacı nedir?","Risk işleme sürecinin amacı, tanımlanmış riskleri azaltmak, ortadan kaldırmak, devretmek veya kabul etmek için uygun kontrolleri seçmek ve uygulamaktır. Bu süreç risk seviyelerinin kabul edilebilir düzeye indirilmesini sağlar.",ISO27001,ISO_27001_AnnexA,ISO_5.5,tanım,kolay
QA_A55_002,"Soru: Risk işleme seçeneklerini ISO 27001'e göre sıralayınız.","Dört temel risk işleme seçeneği vardır: Riski azaltma, riski kabul etme, riski devretme ve riski ortadan kaldırma.",ISO27001,ISO_27001_AnnexA,ISO_5.5,tanım,kolay
QA_A55_003,"Soru: Bir kuruluş, yüksek maliyetli bir güvenlik kontrolünü uygulamak yerine riski kabul ediyorsa hangi kriterleri dikkate almalıdır?","Riskin gerçekleşme olasılığı, etkisi, yasal zorunluluklar, risk iştahı, iş kesintisi riskleri ve paydaş etkileri dikkate alınmalıdır. Belgelenmiş risk kabulü gereklidir.",ISO27001,ISO_27001_AnnexA,ISO_5.5,süreç,orta
QA_A55_004,"Soru: Risk azaltma seçeneği nasıl uygulanır?","Risk azaltma, uygun teknik ve idari kontrollerin seçilerek tehdidin gerçekleşme olasılığının veya etkisinin düşürülmesi yoluyla uygulanır. Örneğin MFA veya şifreleme kullanmak risk azaltma yöntemidir.",ISO27001,ISO_27001_AnnexA,ISO_5.5,prosedür,orta
QA_A55_005,"Soru: Bir riski devretmek ne anlama gelir?","Riski devretmek, riskin etkilerinin veya yönetiminin başka bir tarafa aktarılmasıdır. Örneğin siber sigorta yaptırmak veya dış kaynaklı hizmet sağlayıcı ile sözleşmeye güvenlik maddeleri eklemek.",ISO27001,ISO_27001_AnnexA,ISO_5.5,tanım,kolay
QA_A55_006,"Soru: Yanlış seçilmiş bir risk işleme stratejisi hangi olumsuz sonuçlara yol açabilir?","Kaynakların yanlış kontrollere harcanması, yüksek risklerin azaltılamaması, uyumsuzluk bulguları ve operasyonel zafiyetler oluşabilir.",ISO27001,ISO_27001_AnnexA,ISO_5.5,risk,orta
QA_A55_007,"Soru: Risk işleme planı hangi bilgileri içermelidir?","Uygulanacak kontrol, sorumlu kişi, zaman planı, gerekli kaynaklar, uygulanma yöntemi ve risk sonrası beklenen seviye yer almalıdır.",ISO27001,ISO_27001_AnnexA,ISO_5.5,prosedür,kolay
QA_A55_008,"Soru: Risk kabulü nasıl dokümante edilmelidir?","Risk kabulü, yöneticinin onayı, riskin niteliği, gerekçeler, kabul süresi ve izleme planı ile birlikte resmi kayıt altına alınmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_5.5,süreç,orta
QA_A55_009,"Soru: Bir kontrolün uygulanması risk seviyesini yeterince düşürmezse ne yapılmalıdır?","Ek kontroller uygulanmalı, mevcut kontrol güçlendirilmeli veya alternatif bir risk işleme yöntemi değerlendirilmelidir.",ISO27001,ISO_27001_AnnexA,ISO_5.5,prosedür,orta
QA_A55_010,"Soru: Risk işleme süreci ile risk değerlendirme arasında nasıl bir bağ vardır?","Risk değerlendirme riskin seviyesini ortaya koyar; işleme süreci bu seviyeyi düşürmek için gerekli kontrolleri belirler. Değerlendirme olmadan işleme yapılamaz.",ISO27001,ISO_27001_AnnexA,ISO_5.5,tanım,kolay
QA_A55_011,"Soru: Risk işleme planında sorumluluklar neden belirlenmelidir?","Sorumluluklar belirlenmezse kontroller uygulanmaz, takip yapılmaz ve riskler açık kalır. Sahiplik ISMS etkinliği için kritiktir.",ISO27001,ISO_27001_AnnexA,ISO_5.5,risk,orta
QA_A55_012,"Soru: Risk işleme sürecinde maliyet-fayda analizi neden yapılır?","Bir kontrolün maliyeti, azaltacağı riskten yüksekse kontrol sürdürülebilir olmayabilir. Bu nedenle ekonomik denge gözetilmelidir.",ISO27001,ISO_27001_AnnexA,ISO_5.5,prosedür,orta
QA_A55_013,"Soru: Risk işleme sürecinde organizasyonun risk iştahı nasıl etkili olur?","Düşük risk iştahına sahip kurumlar daha sıkı kontroller uygular; yüksek risk iştahına sahip kurumlar bazı riskleri kabul edebilir.",ISO27001,ISO_27001_AnnexA,ISO_5.5,tanım,kolay
QA_A55_014,"Soru: Bir risk ortadan kaldırılmak isteniyorsa ne tür aksiyonlar uygulanabilir?","Riskin kaynağı tamamen kaldırılabilir; örneğin zafiyet oluşturan bir sistem devre dışı bırakılabilir veya süreç yeniden tasarlanabilir.",ISO27001,ISO_27001_AnnexA,ISO_5.5,prosedür,orta
QA_A55_015,"Soru: Risk işleme süreci neden düzenli olarak gözden geçirilmelidir?","Yeni tehditler ortaya çıkabilir, kontroller eskiyebilir veya iş süreçleri değişebilir. Bu nedenle risk işleme planları periyodik olarak güncellenmelidir.",ISO27001,ISO_27001_AnnexA,ISO_5.5,prosedür,orta
QA_A56_001,"Soru: ISO 27001 A.5.6'ya göre kurumların yetkili otoritelerle iletişim kurma zorunluluğunun temel amacı nedir?","Bu zorunluluk, güvenlik olayları, veri ihlalleri veya yasal gereksinimlerle ilgili durumlarda kuruluş ile otoriteler arasında hızlı, doğru ve tutarlı iletişimin sağlanmasını hedefler.",ISO27001,ISO_27001_AnnexA,ISO_5.6,tanım,kolay
QA_A56_002,"Soru: Bir siber saldırı sonrasında kurumun otoritelere geç bildirim yapması ne gibi sonuçlar doğurabilir?","Geç bildirim cezai yaptırımlara, yasal uyumsuzluklara, olay müdahalesinin gecikmesine, itibar kaybına ve regülatör incelemelerine neden olabilir.",ISO27001,ISO_27001_AnnexA,ISO_5.6,risk,orta
QA_A56_003,"Soru: Bir kuruluş, iletişim kuracağı resmi otoriteleri nasıl belirlemelidir?","Sektörel regülatörler, veri koruma kurumları, siber olay müdahale merkezleri, kolluk kuvvetleri ve ulusal CERT birimleri listelenmeli; iletişim prosedürlerinde belirtilmelidir.",ISO27001,ISO_27001_AnnexA,ISO_5.6,prosedür,orta
QA_A56_004,"Soru: Olay bildirim sürecinde tek bir iletişim noktasının (SPOC) belirlenmesi neden önemlidir?","Tek iletişim noktası, bilgi karışıklığını önler, tutarlı mesaj iletimini sağlar ve yanlış bildirimlerin önüne geçer. Ayrıca koordinasyonu kolaylaştırır.",ISO27001,ISO_27001_AnnexA,ISO_5.6,tanım,kolay
QA_A56_005,"Soru: Yasal otoritelere bildirim gerekliliği nasıl takip edilmelidir?","Ulusal mevzuat, sektör düzenlemeleri ve sözleşmesel yükümlülükler düzenli olarak izlenmeli; gerekli bildirim süreleri ve koşulları prosedürlerde dokümante edilmelidir.",ISO27001,ISO_27001_AnnexA,ISO_5.6,prosedür,orta
QA_A56_006,"Soru: Bir veri ihlalinde hangi bilgilere ihtiyaç duyularak otoritelere bildirim yapılmalıdır?","İhlalin türü, kapsamı, etkilenen kişiler, alınan önlemler, teknik detaylar, olay zamanı ve etkileri gibi bilgiler toplanmalı ve resmi formatlara uygun şekilde iletilmelidir.",ISO27001,ISO_27001_AnnexA,ISO_5.6,süreç,orta
QA_A56_007,"Soru: Kuruluş ile otoriteler arasında yanlış bilgi paylaşılması ne tür riskler doğurur?","Uyumsuzluk cezaları, hukuki sorumluluk, güven kaybı ve olayın yanlış yönetilmesi gibi ciddi sonuçlara yol açabilir.",ISO27001,ISO_27001_AnnexA,ISO_5.6,risk,orta
QA_A56_008,"Soru: ISO 27001'e göre otoritelerle düzenli temas neden gereklidir?","Otoritelerden güncel tehdit istihbaratı, mevzuat değişiklikleri ve sektörel uyarılar alınarak kurumun güvenlik duruşu güçlendirilir ve uyum riski azaltılır.",ISO27001,ISO_27001_AnnexA,ISO_5.6,tanım,kolay
QA_A56_009,"Soru: Bir kuruluş otoritelere yapılacak bildirimler için nasıl bir kayıt sistemi tutmalıdır?","Bildirim tarihleri, içerikler, kim tarafından iletildiği, alınan yanıtlar ve olay numaraları kayıt altına alınmalı; denetimlerde sunulabilir olmalıdır.",ISO27001,ISO_27001_AnnexA,ISO_5.6,prosedür,orta
QA_A56_010,"Soru: Otoritelere yapılacak bildirimlerde zaman hassasiyeti neden kritiktir?","Bazı düzenlemeler, örneğin veri koruma yasaları, belirli saat veya gün içinde bildirim şartı koyar. Zamanında yapılmayan bildirim yüksek ceza riskine yol açar.",ISO27001,ISO_27001_AnnexA,ISO_5.6,risk,orta
